borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
Queens,Broad Channel,01 One Family Dwellings,1,15317,4,A1,54 West 12th Road,NA,11693,1,0,1,2450,900,1915,1,A1,595000,2023-11-07T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15318,32,A1,13-03 Cross Bay Boulevard,NA,11693,1,0,1,2500,1224,1915,1,A1,381600,2024-03-26T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15318,35,A1,1307 Cross Bay Blvd.,NA,11693,1,0,1,2500,1058,1920,1,A1,575000,2023-09-06T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15319,8,A1,44 West 14th Road,NA,11693,1,0,1,2500,1354,1925,1,A1,375000,2024-05-24T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15321,10,A1,50 West 16th Road,NA,11693,1,0,1,7500,1209,1925,1,A1,740000,2023-09-20T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15321,46,A2,16-15 Cross Bay Boulevard,NA,11693,1,0,1,2500,1224,1920,1,A2,340000,2023-09-01T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15400,64,A1,504 Cross Bay Boulevard,NA,11693,1,0,1,2538,1184,1920,1,A1,230000,2024-02-12T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15400,64,A1,504 Cross Bay Boulevard,NA,11693,1,0,1,2538,1184,1920,1,A1,415715,2023-09-06T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15452,15,A1,10 East 7 Road,NA,11693,1,0,1,1931,960,1930,1,A1,465000,2024-02-09T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15452,17,A2,14 East 7th Road,NA,11693,1,0,1,2500,824,1925,1,A2,490000,2024-01-24T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15454,3,A2,106 E 6th Road,NA,11693,1,0,1,2500,915,1920,1,A2,388000,2024-08-20T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15454,29,A2,105 East 7th Road,NA,11693,1,0,1,2568,768,1920,1,A2,421000,2024-04-17T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15456,18,A1,118 Noel Road,NA,11693,1,0,1,2500,1091,1940,1,A1,485000,2024-07-16T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15458,10,A1,207 East 8th Road,NA,11693,1,0,1,2600,1512,2019,1,A1,565000,2023-12-15T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15461,14,A1,14 East 9th Road,NA,11693,1,0,1,2750,791,1935,1,A1,440000,2024-06-07T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15475,5,A1,10-32 Cross Bay Boulevard,NA,11693,1,0,1,2432,1900,1930,1,A1,670000,2023-12-07T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15475,17,A1,1012 Cross Bay Blvd,NA,11693,1,0,1,4428,2544,2017,1,A1,930000,2024-04-04T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15475,25,A9,10-01 Channel Road,NA,11693,1,0,1,2113,900,1925,1,A9,370000,2023-09-28T00:00:00Z
Queens,Broad Channel,01 One Family Dwellings,1,15479,21,A1,14-06 Crossbay Blvd,NA,11693,1,0,1,4924,1632,1925,1,A1,570100,2024-04-09T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11280,60,A5,216-03 115th Court,NA,11411,1,0,1,1328,864,1940,1,A5,567000,2023-09-12T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11280,66,A5,216-15 115th Court,NA,11411,1,0,1,1136,864,1940,1,A5,350000,2023-09-07T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11281,14,A1,115-37 217th Street,NA,11411,1,0,1,2742,1454,1925,1,A1,699000,2024-01-09T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11285,56,A1,115-42 222 Street,NA,11411,1,0,1,4000,1250,1940,1,A1,660000,2023-11-10T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11286,24,A1,115-21 222nd Street,NA,11411,1,0,1,4000,1923,1940,1,A1,500000,2023-09-14T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11286,24,A1,115-21 222nd Street,NA,11411,1,0,1,4000,1923,1940,1,A1,930000,2024-05-20T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11287,29,A1,115-11 223rd Street,NA,11411,1,0,1,3450,1144,1940,1,A1,487600,2024-05-30T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11289,24,A2,115-23 225th Street,NA,11411,1,0,1,4000,1156,1945,1,A2,612000,2023-09-18T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11290,1,A5,115-60 227th Street,NA,11411,1,0,1,2900,702,1940,1,A5,610000,2024-06-27T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11290,32,A2,115-07 226th Street,NA,11411,1,0,1,4000,1290,1945,1,A2,790000,2024-03-05T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11295,43,A2,115-14 Cross Island Parkway,NA,11411,1,0,1,5160,1214,1945,1,A2,630000,2024-06-18T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11298,52,A1,115-80 217th Street,NA,11411,1,0,1,3360,1056,1925,1,A1,555000,2024-08-12T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11301,116,A0,115-95 219th Street,NA,11411,1,0,1,3800,858,1950,1,A0,550000,2024-07-03T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11301,130,A2,115-67 219th Street,NA,11411,1,0,1,4000,1539,1950,1,A2,284925,2023-10-02T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11301,135,A2,115-60 220th Street,NA,11411,1,0,1,3000,1616,1950,1,A2,489769,2023-10-06T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11301,158,A2,115-108 220 Street,NA,11429,1,0,1,4000,1536,1950,1,A2,730000,2024-05-31T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11302,40,A1,115-72 221 St,NA,11411,1,0,1,4000,1535,1940,1,A1,120000,2023-10-19T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11303,150,A5,115-88 222nd Street,NA,11411,1,0,1,2000,1424,1940,1,A5,395000,2023-11-10T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11304,46,A2,115-86 223rd St,NA,11411,1,0,1,3700,1545,1940,1,A2,780000,2023-11-08T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11306,47,A2,115-92 225th Street,NA,11411,1,0,1,4000,1408,1950,1,A2,1019311,2024-01-04T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11309,14,A5,115-91 227th St,NA,11411,1,0,1,2125,882,1935,1,A5,540000,2023-10-11T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11309,49,A1,115-100 228th Street,NA,11411,1,0,1,4500,1608,1935,1,A1,799000,2023-11-16T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11313,9,A1,115-72 232nd Street,NA,11411,1,0,1,4000,1056,1940,1,A1,690000,2023-10-20T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11319,8,A5,116-51 218th Street,NA,11411,1,0,1,2000,1600,1940,1,A5,649999,2023-12-19T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11320,26,A1,116-15 219th Street,NA,11411,1,0,1,2542,1344,1930,1,A1,629000,2023-12-04T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11320,29,A1,116-07 219th Street,NA,11411,1,0,1,2542,1344,1930,1,A1,580000,2024-05-22T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11324,56,A5,116-40 224th Street,NA,11411,1,0,1,1967,1600,1935,1,A5,585000,2024-03-14T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11325,13,A5,116-41 224th Street,NA,11411,1,0,1,2000,1600,1935,1,A5,24000,2024-04-14T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11325,14,A5,116-39 224th St,NA,11411,1,0,1,2000,1600,1935,1,A5,755000,2023-11-13T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11325,16,A5,116-35 224th Street,NA,11411,1,0,1,2000,1600,1935,1,A5,464412,2023-11-22T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11328,44,A1,11614 228th St,NA,11411,1,0,1,4000,1440,1940,1,A1,247000,2024-06-28T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,11333,70,A2,116-56 233rd Street,NA,11411,1,0,1,5000,1148,1950,1,A2,869000,2023-12-08T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12736,14,A1,117-18 220th Street,NA,11411,1,0,1,4000,1216,1930,1,A1,350000,2023-11-08T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12736,14,A1,117-18 220th Street,NA,11411,1,0,1,4000,1216,1930,1,A1,841000,2024-08-01T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12736,32,A2,219-11 118th Avenue,NA,11411,1,0,1,4000,1125,1945,1,A2,557026,2024-03-06T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12737,90,A2,117-47 220th Street,NA,11411,1,0,1,4000,1365,1945,1,A2,822970,2024-07-26T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12740,77,A1,117-36 224th Street,NA,11411,1,0,1,3800,1150,1930,1,A1,768500,2023-11-10T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12741,46,A1,117-23 224th Street,NA,11411,1,0,1,3800,1194,1930,1,A1,500000,2024-01-25T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12741,46,A1,117-23 224th Street,NA,11411,1,0,1,3800,1194,1930,1,A1,750000,2024-07-03T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12745,25,A2,117-40 229th Street,NA,11411,1,0,1,4000,1469,1950,1,A2,135000,2023-11-14T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12754,25,A2,118-32 218th Street,NA,11411,1,0,1,5200,1092,1955,1,A2,640000,2024-07-02T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12755,108,A1,218-21 119th Avenue,NA,11411,1,0,1,2500,1276,1920,1,A1,450000,2024-04-12T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12758,174,A1,118-31 221st Street,NA,11411,1,0,1,4000,1440,1935,1,A1,415725,2023-11-21T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12758,174,A1,118-31 221st Street,NA,11411,1,0,1,4000,1440,1935,1,A1,794000,2024-04-05T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12758,180,A1,118-19 221st Street,NA,11411,1,0,1,4000,1440,1935,1,A1,640000,2023-09-28T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12760,94,A1,118-56 224th Street,NA,11411,1,0,1,4000,1252,1940,1,A1,725000,2024-08-21T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12762,106,A2,118-41 225th Street,NA,11411,1,0,1,4000,1215,1950,1,A2,550000,2024-04-15T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12763,1,A2,118-01 226th Street,NA,11411,1,0,1,4000,1128,1950,1,A2,645000,2023-12-06T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12763,31,A2,118-60 227th Street,NA,11411,1,0,1,4000,1038,1950,1,A2,392700,2023-10-25T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12763,31,A2,118-60 227th Street,NA,11411,1,0,1,4000,1038,1950,1,A2,829000,2024-07-15T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12763,41,A1,118-43 226 Street,NA,11411,1,0,1,4000,1640,1950,1,A1,800000,2024-04-04T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12763,41,A1,118-43 226th Street,NA,11411,1,0,1,4000,1640,1950,1,A1,500000,2023-09-15T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12764,63,A2,118-01 227th Street,NA,11411,1,0,1,4000,1292,1945,1,A2,705000,2024-01-08T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12765,28,A2,118-54 229th Street,NA,11411,1,0,1,4000,1163,1945,1,A2,805600,2023-12-21T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12766,98,A2,118-59 229th Street,NA,11411,1,0,1,4000,939,1945,1,A2,585000,2023-10-11T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12767,118,A2,118-22 231st Street,NA,11411,1,0,1,6000,1514,1945,1,A2,885000,2024-08-05T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12771,6,A2,234-10 118th Avenue,NA,11411,1,0,1,4000,1287,1945,1,A2,615000,2024-07-08T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12772,201,A1,235-18 118th Avenue,NA,11411,1,0,1,3620,1040,1940,1,A1,685000,2023-09-12T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12772,228,A2,118-52 236th Street,NA,11411,1,0,1,4000,910,1945,1,A2,729000,2023-09-07T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12775,158,A2,216-15 120th Avenue,NA,11411,1,0,1,5217,900,1945,1,A2,500000,2024-08-02T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12776,53,A2,119-31 217th Street,NA,11411,1,0,1,3602,1020,1950,1,A2,685000,2024-07-30T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12778,128,A5,119-12 219th Street,NA,11411,1,0,1,2200,1683,1950,1,A5,611223,2024-03-13T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12779,13,A1,119-21 219 Street,NA,11411,1,0,1,3000,1316,1920,1,A1,700000,2023-09-08T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12779,39,A2,119-32 220th St,NA,11411,1,0,1,4000,1140,1930,1,A2,797000,2024-03-29T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12779,39,A2,119-32 220th Street,NA,11411,1,0,1,4000,1140,1930,1,A2,275000,2023-10-31T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12781,157,A2,119-23 221 Street,NA,11411,1,0,1,3900,1040,1945,1,A2,571000,2023-09-26T00:00:00Z
Queens,Cambria Heights,01 One Family Dwellings,1,12787,86,A2,119-02 228th Street,NA,11411,1,0,1,4000,1080,1945,1,A2,710000,2024-05-16T00:00:00Z
